time_sec,bess_connected,lvrt_active,perturbation_active,turbine1_torque_nm,turbine2_torque_nm,turbine1_power_mw,turbine2_power_mw,turbine1_current_a,turbine2_current_a,bess_power_mw,bess_voltage_kv,bess_soc_percent,bus_voltage_kv,bus_frequency_hz,load_power_mw,load_current_a
0.1,1,0,0,498841.45576796884,498841.45576796884,24.97103639419922,24.97103639419922,1044.7126510242654,1044.7126510242654,1.9823838718686113,0.7938848419796165,84.99,13.924357821013034,59.99759267838256,49.865352387065855,2086.215552457103
0.11,1,0,0,488999.3218221676,489982.9572015583,24.72498304555419,24.749573930038956,1034.4185229753366,1035.4473312200387,2.1339609520822136,0.8078754332432687,84.989,14.024092874900456,60.0032996992499,49.13862833767286,2055.811615823507
0.12,1,0,0,500604.9056789151,500604.9056789151,25.015122641972876,25.015122641972876,1046.5570863155467,1046.5570863155467,2.0598831255208347,0.7935347152052349,84.988,14.02820165981212,60.00252192150698,49.42363292443018,2067.7353458876096
0.13,1,0,0,505023.6883402422,504042.9994450535,25.125592208506053,25.10107498612634,1051.1787989224445,1050.1530724774655,2.3282538642564425,0.8084677110900825,84.987,13.726204388966455,59.991415083997545,49.798530075430364,2083.4199090070574
0.14,1,0,0,495687.7054187174,495687.7054187174,24.892192635467936,24.892192635467936,1041.4140665802488,1041.4140665802488,2.1437009430178278,0.8001899908225988,84.986,13.773988813353283,60.00315090943216,48.45338716252742,2027.1431972053886
0.15,1,0,0,488816.7688049642,489794.52004215756,24.720419220124104,24.744863001053936,1034.227586320221,1035.2502401970219,1.7416071260908677,0.7947874519314387,84.985,13.743243370442386,60.012377106961495,50.32032216000493,2105.250111941126
0.16,1,0,0,497467.92219916394,497467.92219916394,24.936698054979097,24.936698054979097,1043.2760387494636,1043.2760387494636,2.6535686521974986,0.8061840721574414,84.984,13.707331536468452,59.99665866761157,49.31366045014447,2063.134430117153
0.17,1,0,0,510533.8421211456,509559.01974217984,25.26334605302864,25.238975493554495,1056.942003213533,1055.9224127010186,2.05830003900147,0.7927254607527688,84.983,13.54587373011157,60.00152569248741,50.34341906663257,2106.2164166700327
0.18,1,0,0,497729.939811197,497729.939811197,24.943248495279924,24.943248495279924,1043.5500893633036,1043.5500893633036,1.9557979320135481,0.8063818404072822,84.982,13.797964814913676,60.00206708916011,50.299458002235454,2104.377218672675
0.19,1,0,0,486750.21780520043,487722.12009934656,24.66875544513001,24.693053002483666,1032.066130204265,1033.0826665288146,2.289177626916671,0.8021272612119179,84.981,13.622591948067868,59.997153354495644,49.72815347844381,2080.4755650059824
0.2,1,0,0,503664.12192230386,503664.12192230386,25.0916030480576,25.0916030480576,1049.7567952315428,1049.7567952315428,2.074835283779022,0.7940367531090808,84.98,13.795284280348264,60.00676901237694,50.50027416285077,2112.7787595704203
0.21,1,0,0,509125.4688133211,508156.47785686736,25.228136720333026,25.203911946421687,1055.4689512055763,1054.4554599201583,2.119768457881798,0.8052863481533457,84.979,14.091976371719692,59.99319934368745,50.37159867246247,2107.3953661636233
0.22,1,0,0,500168.8205117198,500168.8205117198,25.004220512792998,25.004220512792998,1046.1009741983912,1046.1009741983912,2.747655199580206,0.8054658972568864,84.978,13.729710376706363,60.013326455186956,49.84551926458268,2085.385794587209
0.23,1,0,0,486777.24613760144,487743.33447728795,24.669431153440037,24.6935833619322,1032.0943997966338,1033.1048551643491,1.917463571523486,0.8115751960580996,84.977,13.826878812776673,60.006262055616325,49.78912019240415,2083.0262279564613
0.24,1,0,0,498639.04318868706,498639.04318868706,24.965976079717176,24.965976079717176,1044.5009427685848,1044.5009427685848,1.9046717317947812,0.809661470124093,84.976,13.925117477241681,59.990632313993274,50.54861639283218,2114.8012522873037
0.25,1,0,0,509909.2506514829,508946.05623376206,25.247731266287072,25.22365140584405,1056.28872775494,1055.281299210822,2.034973553603739,0.8049127402072629,84.975,13.838680198291298,60.01698009684886,50.116006919703835,2096.7021801304463
0.26,1,0,0,497122.51605644426,497122.51605644426,24.928062901411106,24.928062901411106,1042.9147700366395,1042.9147700366395,2.3214547806743115,0.7887240904879124,84.974,13.840362817936038,60.001681014612615,50.52234858418407,2113.7022866065786
0.27,1,0,0,491336.1534007501,492296.46256526146,24.783403835018753,24.807411564131538,1036.862672143716,1037.8670829311,1.5480397909428802,0.8244858698817407,84.973,13.749988464151045,59.99277052482765,48.805512962823634,2041.875075871304
0.28,1,0,0,498498.403275203,498498.403275203,24.962460081880074,24.962460081880074,1044.3538440513587,1044.3538440513587,1.4103332325570483,0.7859638378892819,84.972,13.76800083944155,60.011045545249914,50.04924254850973,2093.9089607332585
0.29,1,0,0,508845.0911664265,507887.6586123355,25.22112727916066,25.19719146530839,1055.175697383277,1054.1742953129233,1.8238654188139558,0.8094926317428232,84.971,13.66751854793808,60.00494671519448,49.211295456515316,2058.85178833256
0.3,1,0,0,498495.7334694265,498495.7334694265,24.962393336735662,24.962393336735662,1044.3510516363517,1044.3510516363517,1.5098231122822139,0.804312838168863,84.97,13.916754211226738,59.98228040295766,49.98710574625662,2091.3093448269237
0.31,1,0,0,495085.04985557264,496039.6144161426,24.877126246389317,24.90099036040356,1040.7837344215345,1041.7821367874835,1.8725505957423085,0.7882585762751889,84.969,13.559674151387256,59.99474339682756,50.35691010417294,2106.780840884205
0.32,1,0,0,499966.25693815516,499966.25693815516,24.99915642345388,24.99915642345388,1045.8891080141057,1045.8891080141057,2.150749908838787,0.7987569906112151,84.968,13.934010190696744,60.002790973372214,50.86957007287455,2128.2289837054095
0.33,1,0,0,506872.7742589749,505921.0691008384,25.171819356474373,25.14802672752096,1053.1128030038487,1052.117391356676,1.732775340934321,0.7992124711375537,84.967,13.606289622905157,59.97840433322357,49.53091663578141,2072.223771947631
0.34,1,0,0,502056.362280258,502056.362280258,25.051409057006452,25.051409057006452,1048.0752001914568,1048.0752001914568,1.5719520269655973,0.8130558271581053,84.966,13.932839803822578,60.000850700853874,49.73714759734901,2080.8518517430143
0.35000000000000003,1,0,0,487459.34766451444,488408.20198557025,24.686483691612864,24.710205049639256,1032.8078264273909,1033.800256314498,2.0208011485146042,0.792866890997198,84.965,13.751173181382718,60.00157979372705,49.95223354646223,2089.850397440074
0.36,1,0,0,500522.1589875119,500522.1589875119,25.0130539746878,25.0130539746878,1046.4705395319304,1046.4705395319304,2.2587630453845513,0.7973805499357565,84.964,13.630002121037636,59.98816508117624,49.512734449269054,2071.463084246373
0.37,1,0,0,504560.9449270049,503614.9329033345,25.114023623175125,25.090373322583364,1050.6948042952738,1049.7053472363557,1.491507968445016,0.7766393039497874,84.963,13.879943213020992,60.0027064488626,50.48927986439463,2112.3187913694633
0.38,1,0,0,496679.53487775393,496679.53487775393,24.916988371943848,24.916988371943848,1042.451445212794,1042.451445212794,2.2460697194917953,0.8173476279312358,84.962,13.928169919840458,60.00007463839125,49.96495272731719,2090.3825295046017
0.39,1,0,0,491060.3706856761,492003.5489260758,24.776509267141904,24.800088723151894,1036.5742242727272,1037.560717408576,2.245191861121498,0.7892953175697993,84.961,13.739545146561714,59.98808705894115,50.06097851168802,2094.3999579434167
0.4,1,0,0,501846.1664499886,501846.1664499886,25.046154161249717,25.046154161249717,1047.8553512436513,1047.8553512436513,2.2862255306469885,0.8032691086423918,84.96,13.899444255717693,60.009195605468626,50.31008656338708,2104.8218855307905
0.41000000000000003,1,0,0,509831.9501603692,508891.5972146298,25.24579875400923,25.222289930365744,1056.2078772850975,1055.2243391938732,2.365544064461506,0.7989859217027814,84.959,13.48465833973563,60.00837853794768,49.96414424181229,2090.3487049159144
0.42,1,0,0,499710.8792940294,499710.8792940294,24.992771982350735,24.992771982350735,1045.62200230472,1045.62200230472,2.660604177397885,0.7990199903321666,84.958,13.61775771201497,59.997102629131476,49.59123043591207,2074.747118957869
0.43,1,0,0,489871.8796184063,490809.41573266836,24.746796990460158,24.77023539331671,1035.3311524654487,1036.3117443638985,1.8931723854142835,0.8080986198487088,84.957,13.978352432404686,59.998014186766085,49.96848988085077,2090.530513312194
0.44,1,0,0,496303.6950240815,496303.6950240815,24.90759237560204,24.90759237560204,1042.0583451390803,1042.0583451390803,2.0328714740233575,0.8167126246030364,84.956,13.769133640160689,60.00726263937595,49.57190932024331,2073.9387819047965
0.45,1,0,0,507547.6666851735,506612.9389645575,25.188691667129337,25.165323474113936,1053.8186894602613,1052.8410349292528,1.8750684700255924,0.80251493669942,84.955,13.54301456095006,59.997993368568885,50.053990444558245,2094.1075983464248
0.46,1,0,0,498848.4030726005,498848.4030726005,24.971210076815012,24.971210076815012,1044.7199173796987,1044.7199173796987,2.0005930534267433,0.8065507801763053,84.954,13.703556467099006,59.9806909179948,50.4984688604009,2112.703231175101
0.47000000000000003,1,0,0,493323.5281702893,494255.4559098151,24.833088204257233,24.85638639774538,1038.9413159085243,1039.916041870989,2.4598620066908934,0.8032889153672704,84.953,13.67257073479154,60.004869365574,49.412510853863836,2067.270032087941
0.48,1,0,0,500859.04572392115,500859.04572392115,25.02147614309803,25.02147614309803,1046.822897589815,1046.822897589815,1.5964956548207994,0.8101753142393063,84.952,13.777097281056736,59.991867406792615,49.23381449927896,2059.793916984841
0.49,1,0,0,504883.7610695084,503954.6249237168,25.122094026737706,25.09886562309292,1051.0324455756597,1050.0606394091988,1.7416850983503274,0.7953708362051368,84.951,13.748836364234545,59.996101569455824,50.02462496795984,2092.8790356059194
0.5,1,0,0,500810.209923487,500810.209923487,25.020255248087174,25.020255248087174,1046.7718190345129,1046.7718190345129,2.4131542809513684,0.8107539055441642,84.95,13.824692578593469,60.01457870567951,49.61610019162805,2075.7875943315867
0.51,1,0,0,489773.765156071,490700.1180703598,24.744344128901773,24.767502951758996,1035.22853215523,1036.19742727195,2.306010952070627,0.8111049986564739,84.949,13.790413684877466,59.99866021525991,50.01587263720599,2092.5128645539794
0.52,1,0,0,498307.69499923516,498307.69499923516,24.957692374980876,24.957692374980876,1044.1543776121073,1044.1543776121073,1.8910605059548766,0.8108253700868291,84.948,13.98764401719511,60.000017349358735,50.16020176030485,2098.5511586172424
0.53,1,0,0,510764.97092178825,509841.39290181966,25.269124273044707,25.246034822545493,1057.183746465831,1056.2177536787904,2.256320600336216,0.7933985213266352,84.947,13.858587706761316,60.00509667275463,48.92815688553573,2047.0061267258184
0.54,1,0,0,502577.4988062398,502577.4988062398,25.064437470155994,25.064437470155994,1048.6202696000803,1048.6202696000803,2.10236475274761,0.7983166236576281,84.946,13.863158682344716,60.00505333943874,50.34492471382927,2106.2794083957083
0.55,1,0,0,493120.0859192225,494040.89735707926,24.828002147980563,24.851022433926982,1038.728530693999,1039.6916298453023,2.4500823827002964,0.8023946698878044,84.945,13.960791683097444,59.99080802232622,49.41516574852238,2067.3811048521284
0.56,1,0,0,497901.9561919435,497901.9561919435,24.947548904798587,24.947548904798587,1043.7300054932475,1043.7300054932475,2.0223528781480318,0.78629157955171,84.944,13.746349912440719,59.999397014844654,49.98882602471765,2091.38131607566
0.5700000000000001,1,0,0,508407.5004909136,507489.4473478594,25.210187512272842,25.18723618369648,1054.7180106182368,1053.7577964347715,2.3076896341617745,0.8159492020808602,84.943,13.62586091281653,60.00036152527926,49.67030883228078,2078.0555199310984
0.58,1,0,0,500828.1585785089,500828.1585785089,25.02070396446272,25.02070396446272,1046.79059197076,1046.79059197076,2.792603573147786,0.7998772346649783,84.942,13.96656190479925,60.002720268966286,49.724021492607854,2080.3026952136147
0.59,1,0,0,493285.8317104459,494201.13482118194,24.83214579276115,24.855028370529546,1038.9018882613539,1039.8592261189144,2.17942974651424,0.8028392788760472,84.941,13.818746161238922,60.00289221940917,50.846978969808994,2127.2838402680045
0.6,1,0,0,498802.06440538686,498802.0644053868,24.97005161013467,24.970051610134668,1044.671450636964,1044.6714506369638,2.014798449738453,0.794229955602728,84.94,13.819230466690051,60.02587441228778,50.15963376039783,2098.5273952187486
0.61,1,0,0,508661.4657198606,507748.9044037086,25.216536642996513,25.193722610092717,1054.983639048123,1054.0291689004198,2.2167340955662937,0.7867312244063298,84.939,13.712600470828828,59.98824140229413,50.4523442014768,2110.773514925383
0.62,1,0,0,497234.1625649849,497234.1625649849,24.93085406412462,24.93085406412462,1043.0315438441758,1043.0315438441758,1.8904157425388346,0.7939597011452524,84.938,13.714873964031707,60.00980091620198,50.07547067710137,2095.006266320412
0.63,1,0,0,487911.206093538,488821.0338281641,24.69778015233845,24.720525845704103,1033.280436183971,1034.2320472120552,2.7163903116574195,0.802192041876336,84.937,13.916847682750376,60.01183375805833,50.310006787327474,2104.818547941697
0.64,1,0,0,502031.31455598545,502031.31455598545,25.050782863899634,25.050782863899634,1048.0490021654578,1048.0490021654578,2.0540213113087944,0.806734288127537,84.936,13.93588250014299,60.00492783973924,50.208689181071726,2100.579725677537
0.65,1,0,0,512461.6234869851,511554.5211454293,25.31154058717463,25.28886302863573,1058.9583167832905,1058.00955631032,1.918120003932346,0.8016179154060272,84.935,13.90816762999304,59.99349684605127,50.127228072343414,2097.1716392244375
0.66,1,0,0,499819.9746960492,499819.9746960492,24.99549936740123,24.99549936740123,1045.7361078476972,1045.7361078476972,1.749293298493989,0.8034672401624195,84.934,13.909428701551478,60.01664668030268,50.55357795458234,2115.0088290273075
0.67,1,0,0,493464.9811206024,494369.36623301514,24.83662452801506,24.85923415582538,1039.0892650008086,1040.035183457516,2.3291660574819315,0.7966297362531862,84.933,13.87852607614185,59.978080171352595,50.07825272692214,2095.122658872073
0.68,1,0,0,500904.09006261907,500904.09006261907,25.02260225156548,25.02260225156548,1046.870010562773,1046.870010562773,2.2601562238483215,0.8049624856624543,84.932,13.818150136750786,59.99316733302782,51.142574286108854,2139.6506544301
0.6900000000000001,1,0,0,507403.9608409057,506502.28481816384,25.185099021022644,25.1625571204541,1053.6683840112178,1052.7252990575007,1.850793688575772,0.8148283286638591,84.931,13.775797603563706,60.01171682197223,50.48026578640622,2111.9416696047456
0.7000000000000001,1,0,0,500903.489013771,500903.489013771,25.022587225344274,25.022587225344274,1046.8693819111165,1046.8693819111165,2.172935403536727,0.80704789442439,84.93,13.967024691291934,59.99629888396578,49.430229651130155,2068.0113329844216
0.71,1,0,0,494855.3409345526,495754.31598271383,24.871383523363814,24.893857899567845,1040.5434762559798,1041.4837361944774,1.5474332095361432,0.8080954188825294,84.929,13.748426519872321,60.015964645248005,49.911725145508505,2088.155648440431
0.72,1,0,0,499910.43490222504,499910.43490222504,24.997760872555627,24.997760872555627,1045.8307223846296,1045.8307223846296,2.055491172521947,0.8029401639930663,84.928,13.851057131515544,59.984881952553216,50.198538799745336,2100.1550644173076
0.73,1,0,0,512874.4307831561,511978.148618794,25.3218607695789,25.29945371546985,1059.390082007145,1058.4526386215214,2.1358269056230084,0.784968449304004,84.927,13.689046206282313,59.98887898106052,50.02224841785602,2092.779607936196
0.74,1,0,0,493450.6372397756,493450.6372397756,24.83626593099439,24.83626593099439,1039.074262385851,1039.074262385851,2.5121989428677667,0.7895533346936876,84.926,13.70901673291464,59.99468361829873,50.343436709486085,2106.2171547936723
0.75,1,0,0,493118.78278985294,494012.3801369614,24.827969569746323,24.850309503424032,1038.7271677191939,1039.6618029889407,1.7687543591813932,0.8045487580066385,84.925,13.767410669635703,60.004173992775364,50.39850835241694,2108.521185798806
0.76,1,0,0,500217.6176705954,500217.6176705954,25.005440441764886,25.005440441764886,1046.1520123375444,1046.1520123375444,1.6164942113593028,0.7998906094803991,84.924,13.689056504011653,59.9977797984962,49.320206507100515,2063.4082973451027
0.77,1,0,0,508161.6873462061,507270.76677396905,25.20404218365515,25.181769169349227,1054.4609086521727,1053.5290730865793,1.7313716117224875,0.8043984288647283,84.923,13.910103551916006,59.99509600747437,50.64053877235825,2118.647006675994
0.78,1,0,0,500229.40194133867,500229.40194133867,25.005735048533467,25.005735048533467,1046.1643377938592,1046.1643377938592,1.599029449905524,0.8167642341784408,84.922,13.613971273286786,60.01420396431099,49.75159126725698,2081.456131214714
0.79,1,0,0,486148.5595569297,487036.8113725865,24.653713988923244,24.67592028431466,1031.4368411615128,1032.3658854094792,2.400997207327695,0.8072603599922934,84.921,13.813693688026587,60.015134449753894,49.702047747067624,2079.3833801481974
0.8,1,0,0,499450.8202804063,499450.8202804063,24.986270507010158,24.986270507010158,1045.350000236748,1045.350000236748,2.464591788507211,0.8125888620574283,84.92,13.818286117364222,59.99585620234292,49.70043880364723,2079.3160668208875
0.81,1,0,0,509748.691962268,508863.1009089192,25.2437172990567,25.22157752272298,1056.1207955041448,1055.1945342124006,2.0960649733846486,0.8009468138947073,84.919,13.550109658191886,59.9829023219267,50.40428820299529,2108.762997268899
0.8200000000000001,1,0,0,503694.7351118537,503694.7351118537,25.092368377796344,25.092368377796344,1049.7888143134762,1049.7888143134762,2.366388483705544,0.7919278432251556,84.918,13.739138712767742,59.978425161708124,49.86646615092611,2086.2621489690255
0.8300000000000001,1,0,0,489874.94184065197,490757.88010201836,24.7468735460163,24.76894700255046,1035.3343553184159,1036.2578419902957,2.0401875141740704,0.7994213384078567,84.917,13.835286536250644,60.0023929011478,49.66822417783115,2077.968304292862
0.84,1,0,0,497978.765992767,497978.765992767,24.949469149819176,24.949469149819176,1043.8103427381425,1043.8103427381425,1.9714665056897702,0.7919524818628086,84.916,13.859164463074583,60.006559556222186,49.78802042127823,2082.98021685823
0.85,1,0,0,507548.54154938087,506668.2481335467,25.18871353873452,25.166706203338666,1053.819604502083,1052.8988841386815,1.9000887142838716,0.8155829495677245,84.915,13.771805605213178,60.00062997785579,49.10265417054206,2054.3065654556203
0.86,1,0,0,502288.5052942553,502288.5052942553,25.05721263235638,25.05721263235638,1048.3180042342499,1048.3180042342499,1.9068827025867303,0.8079039107653547,84.914,13.893410572218338,59.99929091892919,49.578918118024255,2074.232008809545
0.87,1,0,0,492045.3128446619,492922.9693376106,24.801132821116546,24.823074233440266,1037.6043993100943,1038.5223616515073,1.5356595331072906,0.8052051249662828,84.913,13.784914356501428,59.99195457385306,49.38020822567345,2065.9185878066914
0.88,1,0,0,498675.5994905825,498675.5994905825,24.96688998726456,24.96688998726456,1044.5391778967369,1044.5391778967369,2.0792764290822014,0.8123594320222811,84.912,13.801884101866357,60.00654979793914,49.86541533475206,2086.218185997942
0.89,1,0,0,510033.44327255955,509158.41580358194,25.250836081813986,25.22896039508955,1056.4186238477116,1055.5034112666203,1.9878998269357868,0.7797994358547677,84.911,13.834728233920146,60.01678185378899,50.33209663513679,2105.7427203749626
0.9,1,0,0,500242.6938733701,500242.6938733701,25.006067346834254,25.006067346834254,1046.1782401499033,1046.1782401499033,2.223608217223363,0.8058813795134266,84.91,13.927925948765317,59.977831223226644,50.27693795046661,2103.435047806667
0.91,1,0,0,493697.549273736,494569.95559399563,24.8424387318434,24.86424888984989,1039.332513706998,1040.2449847646876,2.028057048931583,0.7868935421569563,84.909,13.706750915666657,59.999224988112125,50.62837524877329,2118.138121631351
0.92,1,0,0,498244.86726530676,498244.86726530676,24.95612168163267,24.95612168163267,1044.0886645521507,1044.0886645521507,1.9511888895292724,0.7999274430153435,84.908,13.732818581592475,59.990296516505865,50.51698790864831,2113.4780121526937
0.93,1,0,0,507878.7748655495,507008.98184234515,25.19696937163874,25.17522454605863,1054.16500358539,1053.2552658388568,1.738642090997711,0.7968829240753279,84.907,13.70769228414137,59.98509534005946,49.73570164254081,2080.791357366366
0.9400000000000001,1,0,0,499019.72961716953,499019.72961716953,24.975493240429238,24.975493240429238,1044.899111993152,1044.899111993152,2.0216459710465284,0.8066173661209696,84.906,13.754156715172414,59.98870024129216,50.00953570037686,2092.247746279767
0.9500000000000001,1,0,0,487669.33708674717,488536.5246410394,24.69173342716868,24.713413116025983,1033.027459487994,1033.9344721110167,2.2214711692448486,0.8022818728896096,84.905,13.996820327615008,60.00379672855684,49.98372195288929,2091.1677771449304
0.96,1,0,0,500740.3006926614,500740.3006926614,25.018507517316536,25.018507517316536,1046.6986992641578,1046.6986992641578,1.6569983026748418,0.8134511717361179,84.904,13.879036094067516,60.00404962197591,48.92447365863906,2046.852031650436
0.97,1,0,0,509298.5370811893,508433.9471911153,25.23246342702973,25.210848679777882,1055.6499675299278,1054.7456718672959,2.0262421261042216,0.7939810283906739,84.903,13.6439096151667,60.01460287761175,49.391370231545125,2066.3855723787715
0.98,1,0,0,500012.78364160605,500012.78364160605,25.00031959104015,25.00031959104015,1045.9377714285295,1045.9377714285295,2.0699128854588453,0.8070911438963329,84.902,13.717138318748763,60.00008781547145,49.916356661424444,2088.3494170607805
0.99,1,0,0,490793.5320948572,491655.5321020277,24.76983830237143,24.791388302550693,1036.2951312795396,1037.196718120448,1.7845805649145208,0.8016222321689883,84.901,13.851441876950142,59.9824177837013,49.91355178242959,2088.2320694055106
1.0,1,0,0,496461.57314487395,496461.57314487395,24.91153932862185,24.91153932862185,1042.2234737179547,1042.2234737179547,1.8236431085276,0.7836470972992845,84.9,13.674901926231279,59.99761830457624,50.25616252710258,2102.56586691741
1.01,1,0,0,507542.56551581586,506683.14763354295,25.188564137895398,25.167078690838572,1053.8133540227582,1052.9144678892858,2.0691832546298645,0.7908138354147697,84.899,13.699903074367564,59.986136209277845,50.23182081476792,2101.5474832819787
1.02,1,0,0,499143.21370868315,499143.21370868315,24.97858034271708,24.97858034271708,1045.0282670175654,1045.0282670175654,1.659973694512213,0.7985012196647784,84.898,13.985604433932032,59.98793204113578,49.11465374895013,2054.8085915298275
1.03,1,0,0,489425.871905525,490282.7153976671,24.735646797638125,24.757067884941677,1034.8646621156431,1035.7608556316604,2.104977114574818,0.8111229244989173,84.897,13.7153541632707,60.00580559058407,50.259298367228766,2102.6970609855975
1.04,1,0,0,499596.78572083503,499596.78572083503,24.989919643020876,24.989919643020876,1045.5026690525522,1045.5026690525522,1.73139368790224,0.8046372305755712,84.896,13.931744020612056,60.00194180905594,50.089293603226885,2095.5845757493653
1.05,1,0,0,509552.8952781211,508698.61846451263,25.238822381953028,25.217465461612814,1055.9160069746183,1055.0224980103078,2.3188561079099648,0.7883249917611929,84.895,13.973234600155271,60.005875655954355,50.31168659082231,2104.8888258402426
1.06,1,0,0,504715.4647530263,504715.4647530263,25.117886618825658,25.117886618825658,1050.8564203517024,1050.8564203517024,2.70134832361649,0.7985968377195285,84.894,13.698782231418683,59.996425071527284,50.53343279382079,2114.166016419442
1.07,1,0,0,491919.2662963601,492770.98411993205,24.797981657409,24.819274602998302,1037.4725641496007,1038.3633966037908,1.7417729594894542,0.8201780644879304,84.893,13.677185167195114,60.00790529563425,49.92855851360601,2088.859905658001
1.08,1,0,0,500643.87597680703,500643.87597680703,25.016096899420177,25.016096899420177,1046.5978463010147,1046.5978463010147,2.1602623587124024,0.8011122333484086,84.892,13.7618937720656,59.995865971017096,50.62279411849004,2117.9046240174803
1.09,1,0,0,508305.5502006004,507456.3837015988,25.20763875501501,25.18640959253997,1054.6113783219391,1053.7232143603712,1.7819774285353942,0.7967267442492761,84.891,13.64976937454704,60.011166828327426,49.55529977305348,2073.2438886771756
1.1,1,0,0,495203.0719617523,495203.0719617523,24.880076799043806,24.880076799043806,1040.9071766222103,1040.9071766222103,2.312286252139337,0.8049173964075622,84.89,13.81670267523338,60.00344638939472,49.527130939813894,2072.065389876188
1.11,1,0,0,491467.4871420226,492314.109958958,24.786687178550565,24.80785274897395,1037.0000373083487,1037.885540770776,1.6204224772744356,0.8076339307958198,84.889,13.771620036164233,59.997930031295155,50.21438609506777,2100.8180673318247
1.12,1,0,0,500150.5755248527,500150.5755248527,25.00376438812132,25.00376438812132,1046.0818913214364,1046.0818913214364,2.1441760275283137,0.7954383165251995,84.888,13.84976004219231,60.00212093044176,49.81561622734741,2084.134741935226
1.1300000000000001,1,0,0,514598.9728260169,513754.8860715365,25.364974320650425,25.34387215178841,1061.1938226098166,1060.3109716769927,1.7381033099331942,0.8050257477437144,84.887,13.992778196960131,59.99982139299025,50.13081628230948,2097.321759078772
1.1400000000000001,1,0,0,499519.0975880471,499519.09758804715,24.98797743970118,24.98797743970118,1045.4214131388242,1045.4214131388242,1.9379046232704893,0.7967111050332919,84.886,13.912812927346305,60.01596106515313,50.99649105992225,2133.5389739980037
1.1500000000000001,1,0,0,492338.2854677163,493179.8437565281,24.80845713669291,24.829496093913203,1037.9108265252858,1038.7910328741702,1.690692417455808,0.8071932760182944,84.885,13.867515089006906,60.002454376225785,50.196747536751985,2100.0801233903944
1.16,1,0,0,499913.2205757369,499913.2205757369,24.99783051439342,24.99783051439342,1045.8336359885277,1045.8336359885277,2.246705141268726,0.8016969315797129,84.884,13.528685319010428,59.99998387327606,50.10608476943206,2096.2870673673774
1.17,1,0,0,505468.67887768586,504629.6414805124,25.136716971942146,25.11574103701281,1051.64422538364,1050.7666556968318,1.7489058936681239,0.8048196782705289,84.883,13.861185885530128,59.997615091429495,49.56538981067408,2073.666025339233
1.18,1,0,0,502857.0570362877,502857.0570362876,25.07142642590719,25.07142642590719,1048.9126663743054,1048.9126663743054,2.1655892777995485,0.792408164538325,84.882,14.037722617177227,60.00843184219245,49.15001009668783,2056.2877942025757
1.19,1,0,0,493514.592012943,494351.1160698204,24.837864800323576,24.858777901745512,1039.1411542436483,1040.0160951665139,1.8967705915213,0.7917871361592714,84.881,13.384547892748735,60.00707913339053,49.963726692363245,2090.331235909624
